@relation train

@attribute u0 numeric
@attribute u1 numeric
@attribute u2 numeric
@attribute u3 numeric
@attribute u4 numeric
@attribute u6 numeric
@attribute u7 numeric
@attribute u8 numeric
@attribute u12 numeric
@attribute u14 numeric
@attribute u15 numeric
@attribute u16 numeric
@attribute u24 numeric
@attribute u28 numeric
@attribute u30 numeric
@attribute u31 numeric
@attribute u32 numeric
@attribute u48 numeric
@attribute u56 numeric
@attribute u60 numeric
@attribute u62 numeric
@attribute u63 numeric
@attribute u64 numeric
@attribute u96 numeric
@attribute u112 numeric
@attribute u120 numeric
@attribute u124 numeric
@attribute u126 numeric
@attribute u127 numeric
@attribute u128 numeric
@attribute u129 numeric
@attribute u131 numeric
@attribute u135 numeric
@attribute u143 numeric
@attribute u159 numeric
@attribute u191 numeric
@attribute u192 numeric
@attribute u193 numeric
@attribute u195 numeric
@attribute u199 numeric
@attribute u207 numeric
@attribute u223 numeric
@attribute u224 numeric
@attribute u225 numeric
@attribute u227 numeric
@attribute u231 numeric
@attribute u239 numeric
@attribute u240 numeric
@attribute u241 numeric
@attribute u243 numeric
@attribute u247 numeric
@attribute u248 numeric
@attribute u249 numeric
@attribute u251 numeric
@attribute u252 numeric
@attribute u253 numeric
@attribute u254 numeric
@attribute u255 numeric
@attribute unull numeric
@attribute emotion {ANGRY,DISTINGUISH,FEAR,HAPPY,NEUTRAL,SAD,SUPRISED}

@data
22,66,137,121,98,41,39,21,9,7,1,3,3,1,2,2,1,2,0,1,1,2,2,1,1,2,0,3,0,2,0,1,0,0,1,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,SAD
0,1,5,7,11,10,4,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,5,0,1,4,1,0,3,14,18,15,11,17,13,18,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,844,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,24,36,49,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,833,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,SAD
6,19,33,59,84,37,22,14,2,2,1,4,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,3,1,2,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,SAD
1,21,38,54,69,41,22,14,3,3,4,1,0,3,4,2,2,4,4,2,3,2,2,2,2,6,9,5,8,7,7,7,4,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,18,17,11,22,20,24,16,15,15,13,11,2,1,1,0,0,0,0,0,0,0,0,0,833,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,4,12,21,24,31,46,30,12,14,7,6,2,2,0,0,0,1,0,0,802,SAD
1,13,22,43,42,26,16,11,12,15,10,10,10,5,4,5,6,2,0,1,1,1,1,1,1,1,4,0,1,5,2,0,3,2,3,5,7,5,3,4,4,11,8,9,12,9,2,0,0,0,0,0,0,0,0,0,0,0,665,SAD
3,15,39,48,64,42,60,34,8,7,13,5,0,2,3,0,1,0,0,0,2,1,0,0,1,2,0,1,0,2,2,2,1,4,2,13,25,15,21,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,34,30,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,11,9,15,23,35,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,SAD
19,34,62,96,99,46,13,12,3,1,1,0,1,0,0,1,1,3,1,1,0,1,0,1,4,2,3,3,0,3,1,1,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,SAD
3,5,22,18,23,17,15,12,4,2,2,2,4,2,1,1,6,4,2,1,4,0,4,2,5,8,9,6,4,12,12,15,10,5,9,2,2,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,SAD
1,0,1,2,3,3,2,1,0,3,3,3,0,4,1,2,2,1,2,2,1,1,4,0,0,2,0,3,1,2,3,2,6,1,4,13,21,19,31,14,23,7,3,5,0,4,1,2,3,0,0,0,0,0,0,0,0,0,812,SAD
0,0,0,0,1,2,2,3,0,1,0,0,0,0,0,0,0,4,0,1,2,2,0,1,0,0,1,0,0,0,1,3,2,1,1,7,5,3,11,6,13,33,26,29,19,10,8,3,3,4,1,0,0,0,0,0,0,0,815,SAD
0,0,0,1,1,1,3,4,3,6,2,3,2,2,1,1,0,1,1,2,1,6,1,6,1,7,2,5,2,7,2,1,3,3,3,11,5,6,5,13,11,13,14,14,16,13,2,0,1,0,0,0,0,0,0,0,0,0,816,SAD
13,40,91,123,140,53,50,18,9,3,6,8,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,5,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,15,25,46,42,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,SAD
7,34,76,92,124,68,44,34,5,5,2,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,3,1,3,1,0,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,SAD
0,0,2,2,3,14,18,4,1,1,1,1,0,2,0,0,0,0,0,3,1,3,0,1,2,3,7,8,15,6,9,13,12,8,5,9,3,3,7,0,1,11,2,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,825,SAD
0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,2,0,0,0,1,2,0,0,4,3,1,0,3,4,9,9,8,21,12,10,15,8,9,13,10,4,1,0,0,0,0,0,0,0,0,0,0,0,867,SAD
0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,4,10,8,20,18,13,15,17,10,11,18,16,14,15,9,10,11,4,3,4,1,1,778,SAD
1,0,0,0,0,1,0,5,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,4,2,5,3,2,7,22,20,22,15,13,14,26,14,25,28,29,17,17,10,10,10,10,681,SAD
23,61,108,121,121,76,45,30,13,12,4,1,2,2,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,SAD
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,18,24,32,35,37,41,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,SAD
22,35,100,109,137,91,65,43,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,SAD
3,5,25,35,38,11,11,6,1,0,0,3,0,1,1,1,1,1,1,0,0,1,0,2,3,8,6,6,1,7,11,7,8,5,14,6,3,12,4,2,5,6,4,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,738,SAD
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,2,2,2,7,4,4,2,6,7,10,12,11,13,4,10,10,8,13,16,7,10,7,1,0,0,0,0,0,0,0,0,0,0,0,848,SAD
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,7,5,12,6,5,12,16,12,19,23,19,19,22,17,19,5,3,3,1,0,0,1,0,788,SAD
3,5,6,10,12,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,2,3,2,5,5,22,32,22,27,28,15,25,21,29,20,18,33,14,11,7,3,6,619,SAD
46,100,165,179,160,81,26,16,2,2,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,SAD
7,2,7,4,13,19,14,6,1,2,3,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,25,38,25,25,36,60,60,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,SAD
27,106,206,162,124,46,13,13,1,2,0,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,2,0,2,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,SAD
22,78,137,138,126,45,18,3,1,1,0,1,3,1,0,1,0,0,1,2,3,1,2,1,2,4,2,1,2,4,1,6,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,2,2,2,1,4,8,5,8,3,4,3,7,9,14,6,6,5,6,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,1,0,2,2,0,4,0,7,16,14,16,11,14,26,13,15,14,11,11,0,0,0,1,0,0,0,0,0,0,0,0,839,SAD
16,38,75,64,77,22,12,6,2,1,5,0,1,1,2,0,0,0,1,0,0,1,0,0,2,3,0,1,3,2,4,4,4,2,0,5,5,2,2,6,15,5,8,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,613,SAD
71,199,252,208,117,39,17,7,1,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,SAD
5,3,10,10,13,35,23,15,5,6,3,3,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,29,26,25,24,22,15,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,SAD
18,101,144,121,90,34,26,15,8,2,1,4,2,3,0,1,1,2,1,1,1,2,2,2,7,12,2,1,2,6,6,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,SAD
17,40,94,75,58,26,18,17,3,8,7,1,2,5,3,1,3,3,4,5,2,3,2,0,2,4,4,2,2,2,3,1,3,4,2,2,5,3,2,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,SAD
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,3,4,1,6,8,6,12,6,7,4,8,8,8,8,9,9,9,10,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,2,5,4,4,4,2,5,2,1,4,7,6,6,13,13,9,17,12,15,0,1,0,0,0,0,0,2,3,1,1,0,0,0,0,1,0,871,SAD
0,2,2,0,2,3,3,4,4,3,1,1,4,3,2,2,0,3,0,2,0,1,2,0,0,1,1,3,2,0,1,2,4,3,4,14,18,19,22,13,4,4,2,2,2,4,3,5,2,8,0,2,3,4,2,1,0,0,825,SAD
16,60,98,106,110,74,41,36,4,5,1,2,2,2,1,1,1,3,3,1,2,0,0,1,1,2,0,1,0,3,1,1,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,SAD
1,1,3,2,6,18,13,10,3,5,3,1,3,0,0,0,1,2,1,1,1,1,1,1,2,0,1,1,1,2,7,4,3,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,SAD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,19,13,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,46,49,53,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,SUPRISED
0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,5,9,8,25,57,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,SUPRISED
39,26,21,25,32,14,11,6,4,2,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,2,1,6,4,7,11,16,40,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,SUPRISED
35,30,24,32,41,29,34,22,2,4,3,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,9,8,5,6,13,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,SUPRISED
0,0,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,24,22,10,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,940,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33,28,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,933,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,24,23,48,57,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,827,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,12,15,5,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,SUPRISED
1,1,1,3,5,8,7,7,3,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,2,0,2,1,1,3,18,19,18,25,28,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,SUPRISED
162,96,116,72,94,44,37,33,4,5,2,3,2,1,1,0,0,1,0,2,0,1,0,3,0,0,1,3,1,0,1,2,0,2,0,2,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,SUPRISED
171,95,88,57,98,29,25,26,10,4,3,6,4,1,0,0,1,1,0,2,2,2,3,1,1,2,3,1,2,2,1,2,2,4,0,2,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,SUPRISED
158,70,98,67,100,23,32,32,5,5,4,4,3,1,0,2,1,1,2,0,1,1,2,0,1,0,2,1,4,3,0,0,1,1,1,2,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,SUPRISED
101,61,75,70,79,63,58,48,12,3,7,3,2,1,2,0,1,0,2,1,0,1,2,0,1,0,0,3,0,3,0,3,2,1,4,5,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,SUPRISED
0,0,0,0,0,4,10,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,3,3,3,1,1,1,4,2,21,16,22,15,19,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,866,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,15,18,28,35,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,13,20,21,37,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,SUPRISED
37,28,29,47,72,41,56,42,1,1,0,1,1,1,0,2,0,0,1,0,0,1,1,0,3,2,2,3,0,3,4,4,6,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,SUPRISED
74,24,30,21,19,11,8,10,5,2,6,3,3,3,0,4,1,6,2,1,3,2,3,3,6,9,1,7,8,10,5,12,8,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,3,7,3,7,6,12,30,25,47,36,33,10,4,6,4,2,0,0,0,0,0,0,0,783,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,20,15,18,21,26,50,31,49,22,23,21,15,8,9,6,5,12,662,SUPRISED
56,19,25,19,17,35,31,19,8,8,11,6,4,0,3,1,0,2,3,2,2,1,2,4,5,3,1,5,3,2,2,2,4,2,4,0,6,5,4,7,3,3,3,4,2,2,5,3,2,2,1,0,1,0,0,0,0,0,660,SUPRISED
16,6,15,25,35,53,39,28,14,6,5,4,1,1,1,0,3,1,0,0,0,2,0,2,1,0,0,0,4,0,1,1,2,1,1,13,18,16,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,23,20,29,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,21,26,38,30,55,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,SUPRISED
94,47,46,61,68,44,66,49,3,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,3,1,0,1,6,1,5,8,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,SUPRISED
21,8,21,14,18,5,6,6,2,5,5,8,6,7,4,4,4,2,3,1,4,1,5,4,3,15,10,10,7,11,7,6,7,2,4,6,5,1,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,SUPRISED
3,0,2,6,1,5,1,0,0,0,2,1,1,1,3,0,0,0,0,1,1,2,2,0,3,0,0,1,1,0,5,2,1,3,3,19,17,14,15,19,9,17,16,14,11,10,2,5,2,1,0,0,0,0,0,0,0,0,802,SUPRISED
0,2,2,1,3,6,4,2,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,3,2,0,1,1,0,0,3,1,3,1,5,5,2,5,6,12,37,26,39,15,18,11,8,5,8,4,2,3,2,4,1,2,2,761,SUPRISED
0,0,0,9,11,12,11,6,4,3,1,2,2,0,2,3,1,6,5,2,2,1,1,3,1,3,0,4,3,3,4,1,5,2,3,10,7,9,7,12,12,8,8,5,6,10,7,8,7,8,5,1,3,0,1,0,0,3,771,SUPRISED
105,43,39,63,48,75,92,43,6,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,17,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,23,44,40,44,41,39,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,SUPRISED
81,24,38,68,60,98,103,72,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,1,7,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,SUPRISED
2,1,1,2,7,4,7,3,2,1,2,1,2,0,0,1,1,2,4,0,0,0,2,5,7,5,7,6,14,9,7,10,8,17,9,2,3,2,7,5,5,6,2,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,831,SUPRISED
4,2,2,0,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,6,1,5,4,3,11,12,13,11,9,10,5,8,7,6,12,7,5,4,2,2,1,0,0,0,0,0,0,0,859,SUPRISED
0,1,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,7,8,6,10,18,7,8,10,19,10,15,7,6,10,9,13,22,16,17,19,16,46,703,SUPRISED
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3,6,7,7,6,11,29,20,23,22,7,19,18,16,8,15,15,26,16,13,22,14,58,634,SUPRISED
131,61,51,93,93,73,77,54,14,9,2,1,4,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,6,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,24,21,24,36,32,45,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,SUPRISED
135,67,78,100,88,91,101,72,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,SUPRISED
52,16,24,19,19,11,10,4,2,0,1,0,1,0,0,1,1,1,0,0,0,1,0,2,8,13,5,4,6,8,2,12,15,7,15,3,3,6,6,4,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,733,SUPRISED
0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,5,6,1,2,3,3,6,12,10,13,23,10,15,15,9,6,10,6,1,1,0,1,0,0,0,0,0,0,0,0,0,855,SUPRISED
0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,7,9,6,7,7,10,16,13,26,20,14,14,10,21,17,9,11,7,3,4,7,4,11,759,SUPRISED
17,12,18,16,15,12,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,3,4,6,8,12,15,14,8,16,23,22,12,14,17,9,7,15,7,10,10,5,24,656,SUPRISED
206,101,104,95,110,73,79,58,7,2,0,1,2,0,0,2,2,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,SUPRISED
2,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,14,16,13,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,SUPRISED
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,30,37,42,32,51,42,28,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,SUPRISED
210,116,116,103,126,52,55,68,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,SUPRISED
208,59,89,79,73,32,28,30,8,1,1,2,1,1,1,0,1,0,0,1,1,1,3,1,6,3,1,2,4,5,7,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,SUPRISED
9,7,8,7,6,14,11,8,2,2,4,2,4,2,5,1,6,3,4,4,4,2,8,7,5,10,5,8,8,10,9,8,7,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,SUPRISED
7,6,7,3,16,13,9,13,12,4,1,3,5,2,2,4,3,2,7,6,1,1,3,9,4,3,0,0,3,1,0,1,3,0,1,8,2,14,13,5,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,SUPRISED
80,51,42,30,53,24,24,25,1,0,3,1,0,2,1,1,1,0,1,2,2,1,1,3,3,2,1,1,2,5,3,5,7,3,5,9,4,6,7,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,SUPRISED
208,115,104,100,144,62,59,70,7,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,SUPRISED
0,0,0,1,2,6,12,10,0,3,0,2,0,0,1,0,0,0,2,0,1,0,1,1,2,1,1,1,0,2,3,1,3,6,31,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,SUPRISED
